no,stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
22,635821A001,창녕군 대지면,2020-01-22,2.2,5.4,-0.9,74.8,348.4,1.1,6.5,0,1.8,417,2,4.06,23.9
22,063057B009,제주시 애월읍,2020-01-22,9.6,13.5,6.1,88.8,,0,32,,1.4,1158,8.8,7.01,21.7
22,539823A001,진도군 군내면,2020-01-22,6.5,7.8,4.3,84.4,83.6,1.5,13.5,0,1,854,,6.04,29.9
22,536824B002,해남군 옥천면,2020-01-22,5.1,7.2,1,91.3,177.7,0.1,14.5,0,0.7,,,5.21,
22,429843A001,시흥시 하중동,2020-01-22,2.1,7.5,-1.2,49.7,109.4,0.1,0,120,8.4,0,,1.61,
22,627911A001,밀양시 상남면,2020-01-22,3.4,5.4,-0.2,81.7,284.6,0.9,7.5,0,1.7,694,,4.42,25.9
22,534833E001,무안군 청계면,2020-01-22,5.6,7.5,2.2,87.9,45.3,1.6,8,0,1.2,0,5.1,4.54,24.8
22,660985B001,진주시 초전동,2020-01-22,3.4,5.7,0.5,84,12.9,0.8,16.5,,1.4,613,2.9,3.3,31
22,037268B004,상주시 공성면,2020-01-22,0.3,3.2,-3.4,62.2,166.4,0.2,0,0,2.1,0,,3.45,19.6
22,714902A001,청도군 화양읍,2020-01-22,2.3,5.5,-1.3,74.6,328.4,0.3,5,2,2.8,523,1.9,3.21,27.3
22,330846A001,천안시 목천읍,2020-01-22,0.9,3.7,-2.1,59.9,103.5,0,0,,19.6,0,0.6,0.47,10.7
22,269811A001,철원군 동송읍,2020-01-22,0.1,7.6,-3.4,62,261.3,0.1,0,,7.9,0,-0.5,1.58,30.7
22,742290A001,상주시 초산동,2020-01-22,0.8,3.7,-2.4,55.1,139.9,0.1,0,0,2.4,81,1,0,
22,590823A001,남원시 이백면,2020-01-22,3.2,7.1,-0.1,79.8,343.8,0.8,4.5,0,1.8,866,2.8,4.52,22.4
23,539823A001,진도군 군내면,2020-01-23,7.2,11,2.9,80.7,263.4,1.6,0,367,11.4,603,,7.02,35.6
22,487915A001,포천시 신북면,2020-01-23,1.4,9,-4.8,61.2,259.5,0.4,0,570,18.3,0,,,
23,534833E001,무안군 청계면,2020-01-23,6,9.8,2.4,90,328.3,0.9,0.5,390,11.4,0,6.1,6.4,26.6
23,660985B001,진주시 초전동,2020-01-23,6.3,10.4,3.8,98.9,22.4,0.4,7,,4.1,1430,5.8,5.02,36.9
23,742290A001,상주시 초산동,2020-01-23,3.4,10.8,0.6,87.2,184.3,0.3,4.5,159,6.2,971,3.8,0,
23,635821A001,창녕군 대지면,2020-01-23,4.8,8.8,2.2,96.4,2.6,1.4,3.5,0,3.7,1086,4.4,4.79,26.2
23,269811A001,철원군 동송읍,2020-01-23,1.4,9.3,-3.5,71.5,271.8,0.1,0,,10.4,0,0.4,1.57,30.8
23,037268B004,상주시 공성면,2020-01-23,2.3,8.7,-1,92.1,154.8,0.3,4,78,5.1,928,,3.78,20.4
23,063057B009,제주시 애월읍,2020-01-23,9.2,12.1,7.5,96.8,,0,2,,2.9,805,9.6,9.26,24.2
23,618803A001,부산시 강서구,2020-01-23,7.2,9.4,5.1,73.3,99.1,0.9,5,0,2.5,715,,6,12.6
23,590823A001,남원시 이백면,2020-01-23,5.7,9.1,1.8,93.1,178.6,0.7,2.5,0,3.3,1233,5.1,5.7,23.9
23,330846A001,천안시 목천읍,2020-01-23,3.9,10.3,-1.8,62.7,184.5,0.2,0,,23.6,0,3.4,0.7,15.2
23,429843A001,시흥시 하중동,2020-01-23,3.4,10.1,-1.4,49.7,309.5,0.2,0,402,15.1,0,,1.83,
23,714902A001,청도군 화양읍,2020-01-23,6.4,9.5,4,94.6,247.1,0.3,3,0,3.8,933,5.6,4.61,32
23,536824B002,해남군 옥천면,2020-01-23,6.5,10.9,1.6,93.8,315.5,0.3,0.5,88,6.8,,,6.39,
23,627911A001,밀양시 상남면,2020-01-23,6,9.6,3.4,98.1,87.2,0.8,2.5,0,3,1022,,5.33,29.4
24,536824B002,해남군 옥천면,2020-01-24,4.7,12.2,-2,82.3,329.8,0.3,0,400,11,,,6.34,
24,534833E001,무안군 청계면,2020-01-24,4.4,9.4,0.3,88.6,346,1,0,403,10.6,0,4.2,5.78,27.3
24,618803A001,부산시 강서구,2020-01-24,7.5,13.3,1.7,54.2,52.6,2,0,466,11.1,726,,6.53,10.7
23,487915A001,포천시 신북면,2020-01-24,-0.4,6.6,-6.3,80.9,327.7,0.2,0,558,11.8,0,,,
24,539823A001,진도군 군내면,2020-01-24,6.2,10.4,2.5,72.6,239.8,1.4,0,454,11.3,67,,7.24,33.6
24,635821A001,창녕군 대지면,2020-01-24,5.9,12.3,-0.7,79,8.9,1.3,0.5,461,10,600,5.5,5.43,25.9
24,063057B009,제주시 애월읍,2020-01-24,8.7,10.7,6.5,78.9,,0,0,,8.4,0,9.1,8.77,23.4
24,627911A001,밀양시 상남면,2020-01-24,7.2,13.7,1.7,81.8,294,1.7,0,461,11.5,580,,5.98,29.4
24,037268B004,상주시 공성면,2020-01-24,2.2,10,-3.2,79.8,54,0.4,0,467,11.4,45,,4.12,21.4
24,330846A001,천안시 목천읍,2020-01-24,2.7,8.5,-1.5,76,237.5,0.2,0,,23.7,82,2.2,0.82,18.7
24,269811A001,철원군 동송읍,2020-01-24,-0.3,6.8,-5.7,83.6,271.1,0.4,0,,9.1,0,-0.4,1.55,31
24,660985B001,진주시 초전동,2020-01-24,5.8,12.8,0.1,84.7,80.9,0.4,0,,10.1,843,5.2,5.72,35.1
24,742290A001,상주시 초산동,2020-01-24,2.9,10.8,-2.3,75.9,58,0.3,0,439,11,420,2.5,0,
24,714902A001,청도군 화양읍,2020-01-24,6.1,11.8,0,82.9,53.1,0.7,0,330,12.4,596,6.1,5.62,31.4
24,590823A001,남원시 이백면,2020-01-24,4,12.5,-2,78.4,217.5,0.6,0.5,475,11.6,327,2.9,5.76,24.4
24,429843A001,시흥시 하중동,2020-01-24,2,8.6,-3.4,49.7,331.7,0.4,0,389,15.4,0,,2.11,
25,037268B004,상주시 공성면,2020-01-25,4.3,9.2,0.6,83.6,61.9,0.3,0,24,5.7,36,,4.54,21.4
25,627911A001,밀양시 상남면,2020-01-25,7.8,10.8,5.2,79.3,297,1.4,0,13,5.4,0,,6.56,29
25,660985B001,진주시 초전동,2020-01-25,6.8,10.1,4,89.6,59.7,0.6,0,,4.4,0,5.3,5.68,34.4
25,635821A001,창녕군 대지면,2020-01-25,6.3,10,3,85,341.4,0.9,0,2,5.2,0,5.8,5.97,25.6
25,714902A001,청도군 화양읍,2020-01-25,7,10.2,4,77.6,253.6,0.5,0,21,7.2,0,6.3,6.33,30.4
25,539823A001,진도군 군내면,2020-01-25,5.8,9.5,2.7,81.3,105.2,0.7,0,0,3.6,68,,7.27,32.7
25,429843A001,시흥시 하중동,2020-01-25,2.7,9.2,-2.5,49.7,325,0.3,0,180,12.1,0,,2.24,
25,536824B002,해남군 옥천면,2020-01-25,5.3,10.7,0.6,91.7,97.4,0.1,0,0,3.7,,,6.5,
25,618803A001,부산시 강서구,2020-01-25,8.9,10.6,7.6,39.5,47.2,2.8,0,25,5.6,0,,7.27,10.2
25,534833E001,무안군 청계면,2020-01-25,4.8,9,1.5,93.3,317.5,0.4,0,0,4.4,0,4.7,5.75,27.1
24,487915A001,포천시 신북면,2020-01-25,1.2,9.5,-4.3,80.5,337.8,0.1,0,536,8.2,0,,,
25,742290A001,상주시 초산동,2020-01-25,5.5,9.2,1.4,74.4,88.1,0.1,0,11,5.1,60,5.4,0,
25,269811A001,철원군 동송읍,2020-01-25,0.6,8.9,-4.3,83.4,274,0.1,0,,7.5,0,-0.2,1.5,31.1
25,063057B009,제주시 애월읍,2020-01-25,10.1,11.9,8,82.7,,0,3,,3.3,148,9.7,8.95,22.9
25,590823A001,남원시 이백면,2020-01-25,5.7,11,0.9,79,51,0.9,0,0,5.1,0,4.8,6.08,24.1
25,330846A001,천안시 목천읍,2020-01-25,2.9,9.3,-2.3,81.8,280.8,0,0,,22.2,0,2.6,1.1,20.9
26,618803A001,부산시 강서구,2020-01-26,8.5,11.2,4.5,41.5,46.3,3.4,0,170,6.6,0,,7.36,9.1
26,536824B002,해남군 옥천면,2020-01-26,6.6,11.9,0.6,81.2,81.9,0.6,1,126,6.5,,,6.86,
26,742290A001,상주시 초산동,2020-01-26,4.6,11.1,-1.4,72.6,115.3,0.4,0,318,9.8,410,4.5,0,
26,714902A001,청도군 화양읍,2020-01-26,6.3,10.5,1.4,79.8,72.9,1.1,0,24,5.5,215,5.8,6.25,29.8
26,063057B009,제주시 애월읍,2020-01-26,9.2,10.4,8.1,83.5,,0,14.5,,4.1,248,9,8.52,23.4
26,627911A001,밀양시 상남면,2020-01-26,7.6,10.9,3.7,78.7,297.3,2.5,0,159,6.3,1,,6.82,28.8
26,539823A001,진도군 군내면,2020-01-26,7,11.1,1.9,77.9,89.5,1.3,1,84,6.7,492,,7.41,32.1
26,660985B001,진주시 초전동,2020-01-26,7.6,11.4,2.4,82.2,33.3,1.9,0,,6.1,0,6.4,6.01,33.9
26,534833E001,무안군 청계면,2020-01-26,5.8,10.3,0.9,92.8,6.5,0.6,0,100,7,0,5.7,6.11,27
26,037268B004,상주시 공성면,2020-01-26,3.8,10.5,-2.3,78.1,68,0.9,0,204,8.5,139,,4.81,21.3
26,330846A001,천안시 목천읍,2020-01-26,4.9,11,-1.2,72.2,113.3,0.2,0,,22.1,231,4.5,1.51,23.1
26,269811A001,철원군 동송읍,2020-01-26,2.9,9.5,-3.6,73.7,325.9,1.9,0,,10.9,38,1.1,1.5,31.2
26,590823A001,남원시 이백면,2020-01-26,6.6,11,0.4,71.5,32.8,2.1,0,214,7.5,0,5.9,6.46,23.7
26,429843A001,시흥시 하중동,2020-01-26,5,11.6,-2.1,49.7,92.4,0.9,0,389,16.3,0,,2.43,
25,487915A001,포천시 신북면,2020-01-26,2.6,11.5,-5.2,71.7,264.1,0.3,0,542,18.6,0,,,
26,635821A001,창녕군 대지면,2020-01-26,7.1,10.8,2.8,77.1,40.1,2.2,0,160,6.5,0,6.8,6.25,25.4
27,330846A001,천안시 목천읍,2020-01-27,5.4,7.5,2.1,67,186.1,0.5,2,,17.8,242,5.1,2.39,24.2
27,660985B001,진주시 초전동,2020-01-27,6.4,9,4.6,96.3,348.6,3.8,23.5,,1,916,5.5,6.17,37.1
27,536824B002,해남군 옥천면,2020-01-27,5.5,6.9,3.3,99.2,324.5,0.9,20.5,0,1.7,,,7.07,
27,063057B009,제주시 애월읍,2020-01-27,7.4,8.8,5.4,96,,0,69.5,,2,1367,7.3,8.5,25.4
27,269811A001,철원군 동송읍,2020-01-27,5,6.4,3.5,57.1,340,2.8,0,,2.9,0,1.9,1.5,31.6
27,635821A001,창녕군 대지면,2020-01-27,6.7,8.4,4.6,89.4,9.1,2.8,27,0,1,980,6.1,6.73,26.3
26,487915A001,포천시 신북면,2020-01-27,5.5,7.4,2.8,48.7,279.4,1.1,0,16,0.4,0,,,
27,627911A001,밀양시 상남면,2020-01-27,6.9,9.2,5.3,90.5,301.7,3.2,24,0,0.9,1354,,7.04,33.4
27,534833E001,무안군 청계면,2020-01-27,5.6,7.4,4.3,99.6,8.8,1.4,13.5,0,1.8,0,5.3,6.37,29
27,618803A001,부산시 강서구,2020-01-27,7.4,10.4,4.2,56.1,51.5,5.5,49.5,0,0.4,789,,7.46,17.9
27,742290A001,상주시 초산동,2020-01-27,5.7,7.4,4.1,72.2,81.8,0.8,4,0,1.7,841,5.4,0,
27,590823A001,남원시 이백면,2020-01-27,5.7,9.3,3.6,85.6,30.9,2.9,11,0,1.9,576,4.8,6.96,25.9
27,429843A001,시흥시 하중동,2020-01-27,6.4,8.3,4.3,49.7,73.4,2.3,1.5,0,4.2,0,,3.06,
27,037268B004,상주시 공성면,2020-01-27,4.9,6.5,3.3,82.6,51.1,1.8,11.5,0,1.6,1066,,5.22,22.4
27,714902A001,청도군 화양읍,2020-01-27,7,8.7,5.1,83.9,77.3,2,27.5,0,1.4,1296,6,6.61,33.2
27,539823A001,진도군 군내면,2020-01-27,6.3,8.1,4.7,89.4,168.5,1.6,23,0,1.9,1439,,7.66,40.8
28,269811A001,철원군 동송읍,2020-01-28,5.3,9.2,-0.3,66.1,326.1,1.7,0,,5.5,0,3.1,1.5,31.7
28,742290A001,상주시 초산동,2020-01-28,6,11.2,1.8,73,150.8,0.2,0,143,7.8,596,6,0,
28,429843A001,시흥시 하중동,2020-01-28,7.3,11.3,3.3,49.7,61.8,0.7,0,89,10.7,0,,3.47,
28,660985B001,진주시 초전동,2020-01-28,8.1,10.8,5.6,81.4,335.7,3,0,,4.7,645,6.8,6.3,36.1
28,330846A001,천안시 목천읍,2020-01-28,5.5,10.7,2.1,77.1,133.9,0.1,0,,23.1,242,5.3,3.8,24.2
28,536824B002,해남군 옥천면,2020-01-28,5.3,9.9,2.7,93.3,335.3,0.2,0,0,6.7,,,7.15,
28,539823A001,진도군 군내면,2020-01-28,6,10.5,2.6,86.4,268.8,0.9,0,226,8.8,656,,7.65,37.1
28,714902A001,청도군 화양읍,2020-01-28,7,9.9,4.4,81.2,267.8,0.8,1,25,5.5,472,6.4,6.73,35.8
28,037268B004,상주시 공성면,2020-01-28,5.5,10.7,1.4,81.4,56.8,0.4,0,155,8.3,573,,5.4,24.2
28,590823A001,남원시 이백면,2020-01-28,6.4,11.7,2.7,81,266.7,0.6,0,75,7.3,788,6.6,7.08,30.5
28,534833E001,무안군 청계면,2020-01-28,5.5,9.4,3.3,97.2,344.6,0.7,0,100,7.3,0,6.2,6.68,29.6
27,487915A001,포천시 신북면,2020-01-28,6.3,10.5,1.4,55.5,287.6,0.7,0,175,1,0,,,
28,618803A001,부산시 강서구,2020-01-28,8.9,11,6.8,41.3,34.1,4.3,0,183,8.5,433,,7.33,19.4
28,063057B009,제주시 애월읍,2020-01-28,7.1,8.1,6,87.8,,0,0.5,,1.7,172,7,7.8,24.1
28,627911A001,밀양시 상남면,2020-01-28,7.7,11.2,4.5,82.1,293,3.1,0.5,80,7.3,170,,7.09,34.9
28,635821A001,창녕군 대지면,2020-01-28,7.1,10.8,4.7,83.2,348.9,1.9,0,30,5.3,612,6.8,6.91,26.6
29,534833E001,무안군 청계면,2020-01-29,6.2,9.9,4.4,95.1,303.6,0.6,0,17,5.5,0,6.4,7.15,28.8
29,536824B002,해남군 옥천면,2020-01-29,5.5,9,2.5,92.9,295.8,0.5,0.5,11,3.9,,,7.26,
29,590823A001,남원시 이백면,2020-01-29,6,9.4,3.9,89.8,298.1,0.6,8,82,5.7,1093,6.4,7.76,30.6
29,429843A001,시흥시 하중동,2020-01-29,4.8,10.6,-0.2,49.7,20.7,0.1,0,369,13.5,0,,3.9,
29,635821A001,창녕군 대지면,2020-01-29,7.2,10.1,4.4,75.6,358.6,1.3,0,163,6.4,57,7.2,7.31,26
29,714902A001,청도군 화양읍,2020-01-29,6.6,10.2,3.3,74.8,32.8,0.6,0,128,8.6,46,6.4,7.04,32.6
29,539823A001,진도군 군내면,2020-01-29,6.1,10,0.8,82.3,273,1.5,0,92,6.7,527,,7.68,34.8
29,660985B001,진주시 초전동,2020-01-29,7.3,10.3,4.9,86.7,351.2,0.5,0.5,,5.3,404,6.8,7.07,34.9
29,037268B004,상주시 공성면,2020-01-29,4.7,8.7,1.8,77.3,124.9,0.2,0,11,5.8,0,,5.88,22.8
29,627911A001,밀양시 상남면,2020-01-29,7.5,11.3,4.3,75.2,269.7,1.8,0,228,9.3,1,,7.52,30.9
28,487915A001,포천시 신북면,2020-01-29,2.8,9.1,-3.2,68.8,282.1,0.3,0,519,6.9,0,,,
29,742290A001,상주시 초산동,2020-01-29,5.4,9.8,1.7,65.5,99.3,0.2,0,107,7.4,0,5.6,0,
29,618803A001,부산시 강서구,2020-01-29,8,11.4,5.2,32.5,43.9,1.8,0,199,7.7,0,,7.72,14.1
29,063057B009,제주시 애월읍,2020-01-29,6.7,8.7,3.7,80.8,,0,7.5,,4.5,139,6.7,7.56,23.4
29,269811A001,철원군 동송읍,2020-01-29,2.6,8.1,-1.9,75.8,278.9,0.6,0,,8.2,0,1.6,1.52,32
29,330846A001,천안시 목천읍,2020-01-29,5.6,10.7,1.6,63.8,221.8,0.1,0,,22.3,0,5.4,4.63,23.8
30,714902A001,청도군 화양읍,2020-01-30,5.6,9.4,2.8,67.7,356.5,0.7,0,256,9.9,0,5,7.03,31
30,037268B004,상주시 공성면,2020-01-30,4.8,9.1,1,70.2,61.7,0.5,0,231,9,0,,6.1,22.3
29,487915A001,포천시 신북면,2020-01-30,2.2,9.5,-3.4,68.4,288.6,0.3,0,493,11.1,0,,,
30,618803A001,부산시 강서구,2020-01-30,7.1,10.9,4.6,21.6,38.9,2.4,0,359,11.3,0,,7.95,12.3
30,063057B009,제주시 애월읍,2020-01-30,5.4,6.6,4.3,76.2,,0,3,,2.5,240,5,6.49,24.4
30,627911A001,밀양시 상남면,2020-01-30,6.6,10.5,3.2,65.5,278.9,2.6,0,405,12.7,0,,7.77,30.3
30,330846A001,천안시 목천읍,2020-01-30,4,9.7,-1,66.5,212.9,0.1,0,,22.7,0,3.6,4.28,22.7
30,635821A001,창녕군 대지면,2020-01-30,6.2,9.8,2.2,69.4,26.8,1.4,0,302,8.6,0,6,7.51,25.6
30,269811A001,철원군 동송읍,2020-01-30,2.1,7.6,-2.2,79.1,272.5,0.2,0,,9.1,0,1.9,1.62,32.1
30,539823A001,진도군 군내면,2020-01-30,6.4,8.2,5.6,66.1,271.6,2.6,0,30,6.2,3,,7.76,33.5
30,590823A001,남원시 이백면,2020-01-30,4.8,8.7,2.1,80,279.7,0.8,0,155,7.8,651,5.1,7.77,30.3
30,536824B002,해남군 옥천면,2020-01-30,5.1,8.7,-0.7,79.5,285.7,0.9,0,219,9.8,,,7.23,
30,534833E001,무안군 청계면,2020-01-30,5.7,8,2,85.7,299,1,0,127,7.2,0,5.8,7.02,28.4
30,742290A001,상주시 초산동,2020-01-30,5.4,10,1.9,61.9,112,0.3,0,261,8.6,28,5.6,0,
30,660985B001,진주시 초전동,2020-01-30,6.3,10.1,0.6,76.5,342,1.3,0,,7.9,571,5.3,6.97,34.3
30,429843A001,시흥시 하중동,2020-01-30,4.1,10.7,-0.4,49.7,301.7,0.1,0,298,14.8,0,,4.04,
31,534833E001,무안군 청계면,2020-01-31,3.9,6.9,-2.1,80.1,322.3,1,0.5,44,6.5,0,3.8,6.36,28
31,330846A001,천안시 목천읍,2020-01-31,2.9,7.9,-1.6,71.7,165.5,0.2,0,,23.1,0,2.7,3.99,22.4
31,714902A001,청도군 화양읍,2020-01-31,3.8,9.3,-0.9,71.5,330.8,0.5,0,234,10.9,0,3.3,6.58,30.2
31,269811A001,철원군 동송읍,2020-01-31,2.2,7.3,-1.9,75.2,194.4,0.2,0,,8.5,0,1.9,1.76,32
31,536824B002,해남군 옥천면,2020-01-31,2.5,7.2,-3.2,77.4,296.9,0.6,0,73,7.2,,,6.58,
31,660985B001,진주시 초전동,2020-01-31,2.6,10.1,-2.5,83.6,21.7,0.4,0,,8.4,0,2.1,5.41,33.7
31,635821A001,창녕군 대지면,2020-01-31,4,9.9,-1.5,73.9,13.6,1,0,412,9.9,0,3.7,7.25,25.3
30,487915A001,포천시 신북면,2020-01-31,2.6,9,-2.2,69.5,287.2,0.3,0,546,10.4,0,,,
31,627911A001,밀양시 상남면,2020-01-31,4.4,10.3,-0.6,72.7,275.1,1.1,0,275,9.1,133,,7.34,29.7
31,037268B004,상주시 공성면,2020-01-31,3,8.1,-1.5,74.9,265.9,0.6,0,110,7.6,0,,6.23,21.9
31,742290A001,상주시 초산동,2020-01-31,4.1,8.5,1.3,67.9,245.7,0.7,0,99,6.4,41,4.1,0,
31,590823A001,남원시 이백면,2020-01-31,3.1,7.2,-2.6,77,273.6,0.9,0,78,6.1,0,2.9,7.62,28
31,618803A001,부산시 강서구,2020-01-31,4.8,10.3,-0.1,33.2,65.4,1.2,0,395,12.3,0,,7.46,11.4
31,063057B009,제주시 애월읍,2020-01-31,4.5,5.8,1.4,68.4,,0,0,,3.3,0,4.3,5.73,23.5
31,539823A001,진도군 군내면,2020-01-31,5.1,6.9,1,60.5,274,2.4,0,67,7.6,0,,7.4,32.5
31,429843A001,시흥시 하중동,2020-01-31,2.4,7.8,-1.3,49.7,313.3,0.5,0,304,15.7,0,,4.03,
1,037268B004,상주시 공성면,2020-02-01,0.5,6.4,-4.8,78.2,265.6,0.5,0,68,6.7,35,,5.75,21.4
1,714902A001,청도군 화양읍,2020-02-01,1.6,8.5,-4.2,75.9,288.2,0.7,0,531,15,47,1.2,5.65,29.8
1,742290A001,상주시 초산동,2020-02-01,2.4,8.5,-2.2,66.3,229.4,0.9,0,211,8,0,1.9,0,
1,660985B001,진주시 초전동,2020-02-01,2.1,9.4,-4.4,81,327.7,1.3,0,,11.2,0,1.6,4.46,33.3
1,536824B002,해남군 옥천면,2020-02-01,1.2,9.2,-5.7,87.4,300.8,0.4,0,403,11.5,,,5.8,
1,539823A001,진도군 군내면,2020-02-01,4.1,10,-2.7,77.2,273.1,1.2,0,479,12.6,327,,6.7,31.7
1,269811A001,철원군 동송읍,2020-02-01,-0.6,5.3,-4.6,83,230.8,0,0,,5.8,0,-0.5,1.89,32
1,063057B009,제주시 애월읍,2020-02-01,4.5,8.3,0.4,77.3,,0,0,,9.9,0,4.7,5.48,23
1,487915A001,포천시 신북면,2020-02-01,-0.6,6.5,-5.1,80.9,313.9,0.1,0,323,3.6,0,,,
1,635821A001,창녕군 대지면,2020-02-01,1.7,8.9,-4.2,77,355.7,0.8,0,467,10.7,79,0.9,6.54,24.9
1,618803A001,부산시 강서구,2020-02-01,3.3,9.1,-2.1,37.7,55.7,1.5,0,545,13.8,0,,6.79,10.8
1,590823A001,남원시 이백면,2020-02-01,0.5,7.1,-4.6,82.8,126.9,0.5,0,126,6.6,0,-0.5,6.4,26.2
1,330846A001,천안시 목천읍,2020-02-01,0.7,7.6,-3.8,81.7,123.3,0.1,0,,23.7,0,0.5,3.01,21.5
1,627911A001,밀양시 상남면,2020-02-01,2.6,9.3,-3,75.3,274.6,1.2,0,507,13.1,119,,6.59,29.3
1,534833E001,무안군 청계면,2020-02-01,1.9,9.2,-3.3,91.7,335.5,0.7,0,337,10.4,0,1.8,5.29,27.8
1,429843A001,시흥시 하중동,2020-02-01,1.5,8.5,-3.1,49.7,325.6,0.5,0,186,12,0,,3.82,
2,590823A001,남원시 이백면,2020-02-02,1.5,8.4,-3.2,74.6,237.4,0.8,0,536,13.2,0,1,6.02,24.9
2,539823A001,진도군 군내면,2020-02-02,3.6,8,-0.7,75.8,262.8,1.1,0,520,12.8,529,,6.76,31
2,536824B002,해남군 옥천면,2020-02-02,1.6,7.8,-3.7,84.6,301.1,0.4,0,451,12.6,,,5.79,
2,269811A001,철원군 동송읍,2020-02-02,-1.3,3.6,-5.6,75.3,161.6,0.2,0,,6.2,53,-0.9,1.84,31.9
2,330846A001,천안시 목천읍,2020-02-02,0.7,6.5,-4.1,72.5,195.2,0.1,0,,25.9,47,0.4,2.64,21.1
2,627911A001,밀양시 상남면,2020-02-02,3.1,11.5,-2.8,74.2,115.7,0.6,0,505,13.1,67,,6.15,29
2,714902A001,청도군 화양읍,2020-02-02,2.2,10.8,-3.6,72.9,262.5,0.4,0,485,14.1,17,2,5.23,29.4
2,635821A001,창녕군 대지면,2020-02-02,2,10.2,-3.8,79.2,18.6,0.3,0,487,11.1,29,1.4,6.1,24.7
2,618803A001,부산시 강서구,2020-02-02,4.2,10.9,-0.5,37.2,84.5,1.1,0,558,13.3,0,,6.34,10.2
2,063057B009,제주시 애월읍,2020-02-02,3.8,8.1,0.8,80.7,,0,0,,13.2,0,4.5,6.11,22.6
2,487915A001,포천시 신북면,2020-02-02,-1.1,5,-6.9,69.3,241.9,0.3,0,489,3.4,0,,,
2,660985B001,진주시 초전동,2020-02-02,2.7,10.8,-3.1,84.1,166,0.5,0,,11.3,0,2.6,4.46,32.9
2,429843A001,시흥시 하중동,2020-02-02,0.7,5.6,-4.5,49.7,312.5,0.1,0,280,13.3,0,,3.49,
2,534833E001,무안군 청계면,2020-02-02,1.6,7.6,-2.3,88.3,315.1,0.6,0,482,12.8,0,2,5.31,27.5
2,742290A001,상주시 초산동,2020-02-02,2.3,8.2,-3.3,62.4,241.8,1.1,0,454,10.6,183,2.2,0,
2,037268B004,상주시 공성면,2020-02-02,0.6,8.1,-4.4,72.3,274,0.5,0,481,12.1,45,,5.31,21.1
3,429843A001,시흥시 하중동,2020-02-03,0.1,3.2,-4.4,49.7,309.5,1.3,0,468,19.2,0,,3.44,
3,534833E001,무안군 청계면,2020-02-03,1,6.2,-3.6,88.1,350.4,1.2,0,257,10.3,0,1,4.85,27.2
3,590823A001,남원시 이백면,2020-02-03,0.4,5.7,-4.1,71.7,283.1,1.1,0,436,11.5,0,0,5.81,24.1
3,330846A001,천안시 목천읍,2020-02-03,0.1,3.9,-4,61,143.4,0.4,0,,27.1,0,-0.1,2.37,20.7
3,536824B002,해남군 옥천면,2020-02-03,0.6,6.2,-4.2,81.3,309.1,0.8,0,226,9.7,,,5.39,
3,714902A001,청도군 화양읍,2020-02-03,1.2,8.2,-4,65.8,274,0.8,0,373,14.4,0,1.1,4.92,29.2
3,627911A001,밀양시 상남면,2020-02-03,2.2,8.8,-3.3,68,254.1,1.3,0,408,11.8,0,,5.8,28.7
3,487915A001,포천시 신북면,2020-02-03,-1.6,2.9,-7.1,47.2,193.5,0.6,0,596,23,0,,,
3,539823A001,진도군 군내면,2020-02-03,2.1,6.6,-2.2,78.2,240.9,1.2,0.5,203,9.3,339,,6.36,30.6
3,063057B009,제주시 애월읍,2020-02-03,3.7,7.1,0.8,80.2,,0,0.5,,4.4,103,3.3,5.13,22.2
3,618803A001,부산시 강서구,2020-02-03,3.9,8.6,-1.3,25.5,57.1,1.9,0,565,14.2,0,,6.31,5.8
3,742290A001,상주시 초산동,2020-02-03,1.9,7,-4.3,44.8,241.9,1.1,0,532,14,0,1.8,0,
3,635821A001,창녕군 대지면,2020-02-03,1.1,8,-4.1,68.6,11.2,1.1,0,432,11.2,0,0.3,5.82,24.5
3,037268B004,상주시 공성면,2020-02-03,1,5.3,-5.1,55.8,283.1,2.2,0,409,12.4,0,,5.13,20.9
3,269811A001,철원군 동송읍,2020-02-03,-1.5,1.4,-4.8,54.6,217.2,1.4,0,,13,0,-1.1,1.79,31.8
3,660985B001,진주시 초전동,2020-02-03,2.7,9.1,-2.6,72.6,347.2,1.2,0,,11.8,0,2.2,4.49,32.5
4,660985B001,진주시 초전동,2020-02-04,1.4,9.2,-5,66.3,62.2,0.9,0,,13.2,0,1,3.76,32.2
4,037268B004,상주시 공성면,2020-02-04,-0.3,6,-8.3,54.4,258.2,1.1,0,549,14.8,0,,4.7,20.6
4,618803A001,부산시 강서구,2020-02-04,2.2,9,-3.3,25,89.7,1.1,0,585,15.1,0,,5.77,5.9
4,429843A001,시흥시 하중동,2020-02-04,-1.1,4.8,-7.3,49.7,322.9,1.1,0.5,433,18.1,0,,3.06,
4,063057B009,제주시 애월읍,2020-02-04,2.2,6.6,-0.8,76.1,,0,0,,16.3,0,3.5,5.08,21.9
4,539823A001,진도군 군내면,2020-02-04,0.8,6.9,-3.6,72.2,285.8,1.3,0,584,15.9,198,,5.68,30.3
4,487915A001,포천시 신북면,2020-02-04,-4.1,3.3,-10.8,66.9,270.2,0.4,0.5,463,9.3,0,,,
4,269811A001,철원군 동송읍,2020-02-04,-4.2,2.1,-9.4,73,185,2.2,0,,7.7,0,-2.4,1.75,31.7
